panel,dataset,condition,metric,value,x,y,stamp
gravity,IH,Native,R@1,69.062500000,,,
gravity,IH,Native,R@5,86.875000000,,,
gravity,IH,+G,R@1,69.375000000,,,
gravity,IH,+G,R@5,86.875000000,,,
gravity,CH,Native,R@1,51.351351351,,,
gravity,CH,Native,R@5,70.270270270,,,
gravity,CH,+G,R@1,64.189189189,,,
gravity,CH,+G,R@5,87.162162162,,,
split,IH,Fixed 2.5 m,R@1,68.437500000,,,
split,IH,Fixed 2.5 m,R@5,87.187500000,,,
split,IH,Adaptive,R@1,69.375000000,,,
split,IH,Adaptive,R@5,86.875000000,,,
split,CH,Fixed 2.5 m,R@1,64.189189189,,,
split,CH,Fixed 2.5 m,R@5,86.486486486,,,
split,CH,Adaptive,R@1,64.189189189,,,
split,CH,Adaptive,R@5,87.162162162,,,
split,H1→H2,Fixed 2.5 m,R@1,48.275862069,,,
split,H1→H2,Fixed 2.5 m,R@5,68.965517241,,,
split,H1→H2,Adaptive,R@1,48.275862069,,,
split,H1→H2,Adaptive,R@5,70.689655172,,,
split,H1→V1,Fixed 2.5 m,R@1,54.385964912,,,
split,H1→V1,Fixed 2.5 m,R@5,80.701754386,,,
split,H1→V1,Adaptive,R@1,54.385964912,,,
split,H1→V1,Adaptive,R@5,82.456140351,,,
trajectory,,localized,,,55.787024404,-0.622640921,1764590521.959887505
trajectory,,localized,,,55.970693929,-0.668729992,1764590522.269663811
trajectory,,localized,,,56.066630397,-0.679506929,1764590522.573513746
trajectory,,localized,,,56.118326375,-0.716553796,1764590522.877358437
trajectory,,localized,,,56.142367334,-0.760974994,1764590523.187125206
trajectory,,localized,,,56.144156441,-0.758953332,1764590523.490980148
trajectory,,localized,,,56.139884998,-0.765509373,1764590523.794820309
trajectory,,localized,,,56.145389034,-0.766416874,1764590524.104572058
trajectory,,localized,,,56.145982885,-0.762538228,1764590524.408421516
trajectory,,localized,,,56.147405810,-0.761864930,1764590524.712261677
trajectory,,localized,,,56.148232407,-0.761062428,1764590525.016101837
trajectory,,localized,,,56.152929366,-0.760810423,1764590525.326343536
trajectory,,localized,,,56.151544160,-0.760708851,1764590525.630183458
trajectory,,localized,,,56.150871877,-0.762006765,1764590525.934023619
trajectory,,localized,,,56.145679708,-0.762817898,1764590526.243904352
trajectory,,localized,,,56.148192618,-0.761439549,1764590526.547690153
trajectory,,localized,,,56.149303762,-0.759174296,1764590526.851450920
trajectory,,localized,,,56.147333454,-0.760421950,1764590527.160960197
trajectory,,localized,,,56.152046944,-0.760016421,1764590527.464721203
trajectory,,localized,,,56.149452966,-0.757667612,1764590527.768501759
trajectory,,localized,,,56.150310498,-0.760288610,1764590528.079029083
trajectory,,localized,,,56.149211513,-0.763798198,1764590528.383968115
trajectory,,localized,,,56.144794225,-0.767366405,1764590528.687808037
trajectory,,localized,,,56.148684566,-0.761982253,1764590528.991648197
trajectory,,localized,,,56.147817505,-0.763201202,1764590529.301889420
trajectory,,localized,,,56.148141959,-0.765497322,1764590529.605729580
trajectory,,localized,,,56.146710824,-0.762137188,1764590529.909569740
trajectory,,localized,,,56.147884777,-0.762109577,1764590530.219806671
trajectory,,localized,,,56.145614769,-0.764477085,1764590530.523651361
trajectory,,localized,,,56.144863163,-0.763248834,1764590530.827471733
trajectory,,localized,,,56.147066135,-0.762205251,1764590531.137275696
trajectory,,localized,,,56.146301630,-0.762034685,1764590531.440321684
trajectory,,localized,,,56.148058681,-0.764996510,1764590531.744023085
trajectory,,localized,,,56.145998476,-0.764728771,1764590532.048614979
trajectory,,localized,,,56.148663309,-0.763894824,1764590532.358574390
trajectory,,localized,,,56.146721652,-0.763140097,1764590532.662404776
trajectory,,localized,,,56.147757866,-0.762618375,1764590532.965660810
trajectory,,localized,,,56.147576404,-0.763108450,1764590533.276015759
trajectory,,localized,,,56.148035954,-0.761443107,1764590533.579855919
trajectory,,localized,,,56.147626643,-0.764704116,1764590533.883696079
trajectory,,localized,,,56.146477121,-0.763527672,1764590534.193447828
trajectory,,localized,,,56.147937769,-0.764906050,1764590534.497292519
trajectory,,localized,,,56.146542892,-0.764870889,1764590534.801137209
trajectory,,localized,,,56.146161296,-0.762898297,1764590535.110894442
trajectory,,localized,,,56.144564601,-0.764094650,1764590535.414738894
trajectory,,localized,,,56.148458717,-0.762824381,1764590535.718578577
trajectory,,localized,,,56.147364461,-0.763268912,1764590536.022418737
trajectory,,localized,,,56.146905918,-0.765727606,1764590536.332639933
trajectory,,localized,,,56.149722455,-0.762633267,1764590536.636400938
trajectory,,localized,,,56.147125093,-0.765745706,1764590536.940141916
trajectory,,localized,,,56.146840929,-0.762963749,1764590537.249615669
trajectory,,localized,,,56.149575689,-0.764596414,1764590537.553371668
trajectory,,localized,,,56.147367569,-0.764522741,1764590537.857172251
trajectory,,localized,,,56.145426969,-0.763340531,1764590538.166646481
trajectory,,localized,,,56.147646545,-0.763873548,1764590538.470392466
trajectory,,localized,,,56.148410342,-0.761579575,1764590538.774153471
trajectory,,localized,,,56.143875801,-0.760566201,1764590539.084645987
trajectory,,localized,,,56.117742600,-0.652552405,1764590539.390123367
trajectory,,localized,,,56.116354778,-0.388478377,1764590539.694052696
trajectory,,localized,,,56.121965362,0.016087828,1764590539.997808456
trajectory,,localized,,,56.078079406,0.380743193,1764590540.308071375
trajectory,,localized,,,55.965894581,0.665083631,1764590540.611911058
trajectory,,localized,,,55.827079356,0.815157249,1764590540.915751219
trajectory,,localized,,,55.593438411,0.887494736,1764590541.225975990
trajectory,,localized,,,55.259801220,0.918435229,1764590541.529815912
trajectory,,localized,,,54.806239738,0.925830696,1764590541.833656073
trajectory,,localized,,,54.386234425,0.864471136,1764590542.143474579
trajectory,,localized,,,54.002450886,0.767896618,1764590542.446581841
trajectory,,localized,,,53.575755851,0.671424071,1764590542.751168966
trajectory,,localized,,,53.148942478,0.491331296,1764590543.054776430
trajectory,,localized,,,52.826866852,0.266351698,1764590543.364821911
trajectory,,localized,,,52.530859451,0.060674861,1764590543.668661833
trajectory,,localized,,,52.203504898,-0.177233813,1764590543.972501993
trajectory,,localized,,,51.937633676,-0.467334668,1764590544.282310486
trajectory,,localized,,,51.690171913,-0.714497121,1764590544.586150646
trajectory,,localized,,,51.445530486,-0.948767471,1764590544.889990568
trajectory,,localized,,,51.137145810,-1.205249105,1764590545.199775696
trajectory,,localized,,,50.895807936,-1.458700276,1764590545.503615856
trajectory,,localized,,,50.673124334,-1.670999289,1764590545.807455778
trajectory,,localized,,,50.407568163,-1.901721105,1764590546.117713928
trajectory,,localized,,,50.122144441,-2.187788973,1764590546.421557188
trajectory,,localized,,,49.947778154,-2.487684350,1764590546.725397110
trajectory,,localized,,,49.780929505,-2.733316057,1764590547.029237032
trajectory,,localized,,,49.571641346,-2.981296091,1764590547.338567019
trajectory,,localized,,,49.400870672,-3.246943523,1764590547.642288446
trajectory,,localized,,,49.351589918,-3.475580898,1764590547.946029425
trajectory,,localized,,,49.354036073,-3.708395057,1764590548.255448103
trajectory,,localized,,,49.374495235,-3.911558890,1764590548.559199095
trajectory,,localized,,,49.437445899,-4.002424758,1764590548.862960100
trajectory,,localized,,,49.550690963,-4.028800684,1764590549.175307751
trajectory,,localized,,,49.621297605,-4.059877178,1764590549.479157686
trajectory,,localized,,,49.632862163,-4.077855133,1764590549.782992840
trajectory,,localized,,,49.623585198,-4.090039680,1764590550.093234777
trajectory,,localized,,,49.612718196,-4.083121132,1764590550.397079229
trajectory,,localized,,,49.616116088,-4.098523279,1764590550.700919151
trajectory,,localized,,,49.626329224,-4.114926002,1764590551.004759073
trajectory,,localized,,,49.624150185,-4.127601091,1764590551.314011335
trajectory,,localized,,,49.627468654,-4.132244308,1764590551.618825674
trajectory,,localized,,,49.624600994,-4.133826401,1764590551.922675610
trajectory,,localized,,,49.625775488,-4.134957317,1764590552.232521534
trajectory,,localized,,,49.626108585,-4.135592035,1764590552.536252737
trajectory,,localized,,,49.625625910,-4.136743738,1764590552.839914560
trajectory,,localized,,,49.628028184,-4.136386707,1764590553.150348902
trajectory,,localized,,,49.625583003,-4.136799903,1764590553.454862118
trajectory,,localized,,,49.625444509,-4.138000553,1764590553.758563519
trajectory,,localized,,,49.625136032,-4.136778905,1764590554.069159985
trajectory,,localized,,,49.626160289,-4.136836812,1764590554.372076511
trajectory,,localized,,,49.628115027,-4.136917189,1764590554.676351786
trajectory,,localized,,,49.627725346,-4.136189347,1764590554.980528116
trajectory,,localized,,,49.625594745,-4.135690005,1764590555.291041851
trajectory,,localized,,,49.623571756,-4.134273971,1764590555.594881773
trajectory,,localized,,,49.627471127,-4.136909434,1764590555.898726463
trajectory,,localized,,,49.628122630,-4.138242051,1764590556.208967686
trajectory,,localized,,,49.625989044,-4.137486791,1764590556.512807608
trajectory,,localized,,,49.625431365,-4.136087779,1764590556.816647530
trajectory,,localized,,,49.625147371,-4.134635278,1764590557.127376080
trajectory,,localized,,,49.625370981,-4.136371844,1764590557.431209326
trajectory,,localized,,,49.624081811,-4.135097409,1764590557.735049486
trajectory,,localized,,,49.627094243,-4.135790465,1764590558.038889408
trajectory,,localized,,,49.626623649,-4.135598326,1764590558.349630356
trajectory,,localized,,,49.626354011,-4.135775876,1764590558.653470278
trajectory,,localized,,,49.625245504,-4.136818201,1764590558.957310438
trajectory,,localized,,,49.625457325,-4.137210621,1764590559.266864061
trajectory,,localized,,,49.628589480,-4.136282924,1764590559.570624828
trajectory,,localized,,,49.623509682,-4.136772226,1764590559.874366045
trajectory,,localized,,,49.626132212,-4.136285849,1764590560.186427593
trajectory,,localized,,,49.621231216,-4.135754025,1764590560.490272760
trajectory,,localized,,,49.626815375,-4.135882393,1764590560.794112682
trajectory,,localized,,,49.624992386,-4.136267226,1764590561.104834318
trajectory,,localized,,,49.627295416,-4.137760594,1764590561.408664465
trajectory,,localized,,,49.625167546,-4.137712474,1764590561.712474823
trajectory,,localized,,,49.628178082,-4.139928286,1764590562.016255379
trajectory,,localized,,,49.627005168,-4.132779280,1764590562.327070951
trajectory,,localized,,,49.627322808,-4.135404171,1764590562.630910873
trajectory,,localized,,,49.624040783,-4.135743538,1764590562.934736013
trajectory,,localized,,,49.624446535,-4.136302605,1764590563.245022058
trajectory,,localized,,,49.624557811,-4.136257567,1764590563.548877001
trajectory,,localized,,,49.624224495,-4.134381022,1764590563.852716684
trajectory,,localized,,,49.626622756,-4.137242006,1764590564.163405657
trajectory,,localized,,,49.624944448,-4.136473517,1764590564.466268778
trajectory,,localized,,,49.626908123,-4.138030289,1764590564.769965172
trajectory,,localized,,,49.623995663,-4.135516022,1764590565.080591440
trajectory,,localized,,,49.626484925,-4.135563997,1764590565.384323120
trajectory,,localized,,,49.622667476,-4.136696958,1764590565.687994719
trajectory,,localized,,,49.622874861,-4.135955948,1764590565.992255211
trajectory,,localized,,,49.626096077,-4.136830761,1764590566.302747250
trajectory,,localized,,,49.622965622,-4.135628851,1764590566.606414080
trajectory,,localized,,,49.608424135,-4.120062009,1764590566.910115480
trajectory,,localized,,,49.578856203,-4.080139603,1764590567.220952034
trajectory,,localized,,,49.519246843,-4.075344044,1764590567.524791956
trajectory,,localized,,,49.376707441,-4.115610612,1764590567.828631878
trajectory,,localized,,,49.147668018,-4.203497572,1764590568.138816357
trajectory,,localized,,,48.922549422,-4.348943461,1764590568.442662716
trajectory,,localized,,,48.732144388,-4.586269615,1764590568.746502876
trajectory,,localized,,,48.515107901,-4.885729531,1764590569.050342798
trajectory,,localized,,,48.260257088,-5.265504146,1764590569.360962391
trajectory,,localized,,,48.044993573,-5.619718124,1764590569.664802551
trajectory,,localized,,,47.819018861,-5.907015174,1764590569.968642473
trajectory,,localized,,,47.571886988,-6.197824900,1764590570.278434277
trajectory,,localized,,,47.345192419,-6.544068029,1764590570.582175255
trajectory,,localized,,,47.162787635,-6.874535186,1764590570.885936022
trajectory,,localized,,,46.954600461,-7.171716631,1764590571.195458889
trajectory,,localized,,,46.673385801,-7.521866274,1764590571.499204874
trajectory,,localized,,,46.445158288,-7.846031143,1764590571.802965641
trajectory,,localized,,,46.254012172,-8.174251109,1764590572.113675594
trajectory,,localized,,,46.030381558,-8.515727285,1764590572.418733835
trajectory,,localized,,,45.759424560,-8.889152982,1764590572.722573757
trajectory,,localized,,,45.552635712,-9.251307264,1764590573.026413679
trajectory,,localized,,,45.326966614,-9.614243309,1764590573.337224483
trajectory,,localized,,,45.062517640,-9.935578104,1764590573.641069174
trajectory,,localized,,,44.796739816,-10.276477360,1764590573.944909096
trajectory,,localized,,,44.541440793,-10.569878852,1764590574.255600691
trajectory,,localized,,,44.272471797,-10.857700700,1764590574.559316874
trajectory,,localized,,,43.975364935,-11.119598593,1764590574.863058090
trajectory,,localized,,,43.711780659,-11.393963225,1764590575.173604965
trajectory,,localized,,,43.455520868,-11.657149815,1764590575.477454662
trajectory,,localized,,,43.190286763,-11.891606668,1764590575.781280041
trajectory,,localized,,,42.906065285,-12.175400025,1764590576.091516256
trajectory,,localized,,,42.642177216,-12.421047882,1764590576.395365953
trajectory,,localized,,,42.376777647,-12.674178649,1764590576.699206114
trajectory,,localized,,,42.093506858,-12.866294858,1764590577.003046036
trajectory,,localized,,,41.753544992,-13.052557760,1764590577.313228369
trajectory,,localized,,,41.434804542,-13.212062834,1764590577.617068529
trajectory,,localized,,,41.096110063,-13.328041311,1764590577.920908451
trajectory,,localized,,,40.725291487,-13.331814638,1764590578.230619431
trajectory,,localized,,,40.341044100,-13.320626573,1764590578.534360409
trajectory,,localized,,,39.923760943,-13.295730658,1764590578.838002443
trajectory,,localized,,,39.543546534,-13.228794415,1764590579.148607016
trajectory,,localized,,,39.167352583,-13.119392734,1764590579.453219652
trajectory,,localized,,,38.842235496,-13.027941668,1764590579.757059813
trajectory,,localized,,,38.565093492,-12.979838170,1764590580.060899734
trajectory,,localized,,,38.296104767,-12.923395866,1764590580.371124744
trajectory,,localized,,,38.116908574,-12.838376137,1764590580.674964666
trajectory,,localized,,,38.017419294,-12.746950783,1764590580.978804588
trajectory,,localized,,,37.954671172,-12.646801326,1764590581.289099216
trajectory,,localized,,,37.905172574,-12.624957108,1764590581.592939377
trajectory,,localized,,,37.896693802,-12.603582767,1764590581.896779060
trajectory,,localized,,,37.896282726,-12.613017700,1764590582.206830263
trajectory,,localized,,,37.898205336,-12.618966057,1764590582.510586262
trajectory,,localized,,,37.901857137,-12.616792444,1764590582.814367056
trajectory,,localized,,,37.902591170,-12.618607132,1764590583.125092745
trajectory,,localized,,,37.893817570,-12.618332253,1764590583.429885387
trajectory,,localized,,,37.901452187,-12.613317204,1764590583.733725071
trajectory,,localized,,,37.899722602,-12.612375366,1764590584.037565231
trajectory,,localized,,,37.902921197,-12.615582283,1764590584.348291874
trajectory,,localized,,,37.902511166,-12.611902278,1764590584.652132034
trajectory,,localized,,,37.904477454,-12.612106824,1764590584.955971956
trajectory,,localized,,,37.903534650,-12.606210504,1764590585.266468287
trajectory,,localized,,,37.902404477,-12.611089764,1764590585.570075989
trajectory,,localized,,,37.905791813,-12.611163389,1764590585.873817205
trajectory,,localized,,,37.903201324,-12.611580946,1764590586.184443712
trajectory,,localized,,,37.904385105,-12.613584127,1764590586.488219500
trajectory,,localized,,,37.902882046,-12.607622296,1764590586.792123795
trajectory,,localized,,,37.905226822,-12.608807297,1764590587.102397680
trajectory,,localized,,,37.903453759,-12.610814129,1764590587.406239986
trajectory,,localized,,,37.905608092,-12.608271092,1764590587.710079908
trajectory,,localized,,,37.905421269,-12.609899864,1764590588.013919830
trajectory,,localized,,,37.902223129,-12.607813659,1764590588.324219465
trajectory,,localized,,,37.905829734,-12.611055052,1764590588.628059626
trajectory,,localized,,,37.903859055,-12.610170644,1764590588.931899548
trajectory,,localized,,,37.902980923,-12.610573528,1764590589.241898298
trajectory,,localized,,,37.904902101,-12.611231767,1764590589.545664310
trajectory,,localized,,,37.901516302,-12.608600547,1764590589.849385500
